timestep,neighbor,flow_mw,direction,cost_eur
2024-01-08 09:00:00,PL,-600.0,export,-63798.0
2024-01-08 09:00:00,LT,-700.0,export,-72037.0
2024-01-08 09:00:00,DE,-615.0,export,-60386.85
2024-01-08 10:00:00,NO1,2145.0,import,203860.8
2024-01-08 10:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 10:00:00,NO4,447.83,import,7254.85
2024-01-08 10:00:00,FI,-1500.0,export,-124125.0
2024-01-08 10:00:00,DK1,429.1,import,41914.49
2024-01-08 10:00:00,DK2,-229.67,export,-22464.02
2024-01-08 10:00:00,PL,-600.0,export,-63798.0
2024-01-08 10:00:00,LT,-700.0,export,-72037.0
2024-01-08 10:00:00,DE,-615.0,export,-60386.85
2024-01-08 11:00:00,NO1,2145.0,import,203860.8
2024-01-08 11:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 11:00:00,NO4,494.47,import,8010.41
2024-01-08 11:00:00,FI,-1500.0,export,-124125.0
2024-01-08 11:00:00,DK1,222.91,import,21773.85
2024-01-08 11:00:00,DK2,-381.37,export,-37301.8
2024-01-08 11:00:00,PL,-600.0,export,-63798.0
2024-01-08 11:00:00,LT,-700.0,export,-72037.0
2024-01-08 11:00:00,DE,-615.0,export,-60386.85
2024-01-08 12:00:00,NO1,2145.0,import,203860.8
2024-01-08 12:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 12:00:00,NO4,600.0,import,9720.0
2024-01-08 12:00:00,FI,-1500.0,export,-124125.0
2024-01-08 12:00:00,DK1,121.19,import,11837.84
2024-01-08 12:00:00,DK2,-505.58,export,-49450.78
2024-01-08 12:00:00,PL,-600.0,export,-63798.0
2024-01-08 12:00:00,LT,-700.0,export,-72037.0
2024-01-08 12:00:00,DE,-615.0,export,-60386.85
2024-01-08 13:00:00,NO1,2145.0,import,203860.8
2024-01-08 13:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 13:00:00,NO4,174.31,import,2823.82
2024-01-08 13:00:00,FI,-1500.0,export,-124125.0
2024-01-08 13:00:00,DK1,79.74,import,7789.0
2024-01-08 13:00:00,DK2,-568.28,export,-55583.47
2024-01-08 13:00:00,PL,-600.0,export,-63798.0
2024-01-08 13:00:00,LT,-700.0,export,-72037.0
2024-01-08 13:00:00,DE,-615.0,export,-60386.85
2024-01-08 14:00:00,NO1,2145.0,import,203860.8
2024-01-08 14:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 14:00:00,NO4,-14.72,export,-238.46
2024-01-08 14:00:00,FI,-1500.0,export,-124125.0
2024-01-08 14:00:00,DK1,115.1,import,11242.97
2024-01-08 14:00:00,DK2,-505.22,export,-49415.57
2024-01-08 14:00:00,PL,-600.0,export,-63798.0
2024-01-08 14:00:00,LT,-700.0,export,-72037.0
2024-01-08 14:00:00,DE,-615.0,export,-60386.85
2024-01-08 15:00:00,NO1,2145.0,import,203860.8
2024-01-08 15:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 15:00:00,NO4,-278.66,export,-4514.29
2024-01-08 15:00:00,FI,-1500.0,export,-124125.0
2024-01-08 15:00:00,DK1,176.27,import,17218.05
2024-01-08 15:00:00,DK2,-482.59,export,-47202.13
2024-01-08 15:00:00,PL,-600.0,export,-63798.0
2024-01-08 15:00:00,LT,-700.0,export,-72037.0
2024-01-08 15:00:00,DE,-615.0,export,-60386.85
2024-01-08 16:00:00,NO1,2145.0,import,203860.8
2024-01-08 16:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 16:00:00,NO4,-169.39,export,-2744.12
2024-01-08 16:00:00,FI,-1500.0,export,-124125.0
2024-01-08 16:00:00,DK1,219.43,import,21433.92
2024-01-08 16:00:00,DK2,-454.79,export,-44483.01
2024-01-08 16:00:00,PL,-600.0,export,-63798.0
2024-01-08 16:00:00,LT,-700.0,export,-72037.0
2024-01-08 16:00:00,DE,-615.0,export,-60386.85
2024-01-08 17:00:00,NO1,2145.0,import,203860.8
2024-01-08 17:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 17:00:00,NO4,-92.74,export,-1502.39
2024-01-08 17:00:00,FI,-1500.0,export,-124125.0
2024-01-08 17:00:00,DK1,62.03,import,6059.09
2024-01-08 17:00:00,DK2,-531.93,export,-52028.07
2024-01-08 17:00:00,PL,-600.0,export,-63798.0
2024-01-08 17:00:00,LT,-700.0,export,-72037.0
2024-01-08 17:00:00,DE,-615.0,export,-60386.85
2024-01-08 18:00:00,NO1,2145.0,import,203860.8
2024-01-08 18:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 18:00:00,NO4,39.13,import,633.91
2024-01-08 18:00:00,FI,-1500.0,export,-124125.0
2024-01-08 18:00:00,DK1,-226.47,export,-22121.59
2024-01-08 18:00:00,DK2,-605.8,export,-59253.3
2024-01-08 18:00:00,PL,-600.0,export,-63798.0
2024-01-08 18:00:00,LT,-700.0,export,-72037.0
2024-01-08 18:00:00,DE,-615.0,export,-60386.85
2024-01-08 19:00:00,NO1,2145.0,import,203860.8
2024-01-08 19:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 19:00:00,NO4,345.13,import,5591.11
2024-01-08 19:00:00,FI,-1500.0,export,-124125.0
2024-01-08 19:00:00,DK1,-537.02,export,-52456.11
2024-01-08 19:00:00,DK2,-663.52,export,-64898.89
2024-01-08 19:00:00,PL,-600.0,export,-63798.0
2024-01-08 19:00:00,LT,-700.0,export,-72037.0
2024-01-08 19:00:00,DE,-615.0,export,-60386.85
2024-01-08 20:00:00,NO1,1972.63,import,187478.76
2024-01-08 20:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 20:00:00,NO4,471.73,import,7642.03
2024-01-08 20:00:00,FI,-1500.0,export,-124125.0
2024-01-08 20:00:00,DK1,-740.0,export,-72283.2
2024-01-08 20:00:00,DK2,-730.23,export,-71423.8
2024-01-08 20:00:00,PL,-600.0,export,-63798.0
2024-01-08 20:00:00,LT,-700.0,export,-72037.0
2024-01-08 20:00:00,DE,-615.0,export,-60386.85
2024-01-08 21:00:00,NO1,1242.67,import,118103.36
2024-01-08 21:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 21:00:00,NO4,594.07,import,9623.93
2024-01-08 21:00:00,FI,-1500.0,export,-124125.0
2024-01-08 21:00:00,DK1,-740.0,export,-72283.2
2024-01-08 21:00:00,DK2,-804.87,export,-78724.33
2024-01-08 21:00:00,PL,-600.0,export,-63798.0
2024-01-08 21:00:00,LT,-700.0,export,-72037.0
2024-01-08 21:00:00,DE,-615.0,export,-60386.85
2024-01-08 22:00:00,NO1,734.91,import,69845.85
2024-01-08 22:00:00,NO3,-1000.0,export,-54890.0
2024-01-08 22:00:00,NO4,600.0,import,9720.0
2024-01-08 22:00:00,FI,-1500.0,export,-124125.0
2024-01-08 22:00:00,DK1,-740.0,export,-72283.2
2024-01-08 22:00:00,DK2,-955.36,export,-93443.76
2024-01-08 22:00:00,PL,-600.0,export,-63798.0
2024-01-08 22:00:00,LT,-700.0,export,-72037.0
2024-01-08 22:00:00,DE,-615.0,export,-60386.85
2024-01-08 23:00:00,NO1,494.65,import,47011.54
2024-01-08 23:00:00,NO3,-981.38,export,-53867.95
2024-01-08 23:00:00,NO4,600.0,import,9720.0
2024-01-08 23:00:00,FI,-1500.0,export,-124125.0
2024-01-08 23:00:00,DK1,-740.0,export,-72283.2
2024-01-08 23:00:00,DK2,-1194.99,export,-116881.97
2024-01-08 23:00:00,PL,-600.0,export,-63798.0
2024-01-08 23:00:00,LT,-700.0,export,-72037.0
2024-01-08 23:00:00,DE,-615.0,export,-60386.85
2024-01-09 00:00:00,NO1,351.93,import,33447.43
2024-01-09 00:00:00,NO3,-965.97,export,-53022.09
2024-01-09 00:00:00,NO4,600.0,import,9720.0
2024-01-09 00:00:00,FI,-1500.0,export,-124125.0
2024-01-09 00:00:00,DK1,-740.0,export,-72283.2
2024-01-09 00:00:00,DK2,-1268.81,export,-124102.31
2024-01-09 00:00:00,PL,-600.0,export,-63798.0
2024-01-09 00:00:00,LT,-700.0,export,-72037.0
2024-01-09 00:00:00,DE,-615.0,export,-60386.85
2024-01-09 01:00:00,NO1,208.49,import,19814.89
2024-01-09 01:00:00,NO3,-822.66,export,-45155.81
2024-01-09 01:00:00,NO4,600.0,import,9720.0
2024-01-09 01:00:00,FI,-1500.0,export,-124125.0
2024-01-09 01:00:00,DK1,-740.0,export,-72283.2
2024-01-09 01:00:00,DK2,-1348.76,export,-131922.22
2024-01-09 01:00:00,PL,-600.0,export,-63798.0
2024-01-09 01:00:00,LT,-700.0,export,-72037.0
2024-01-09 01:00:00,DE,-615.0,export,-60386.85
2024-01-09 02:00:00,NO1,104.28,import,9910.77
2024-01-09 02:00:00,NO3,-712.22,export,-39093.76
2024-01-09 02:00:00,NO4,600.0,import,9720.0
2024-01-09 02:00:00,FI,-1500.0,export,-124125.0
2024-01-09 02:00:00,DK1,-740.0,export,-72283.2
2024-01-09 02:00:00,DK2,-1486.78,export,-145421.95
2024-01-09 02:00:00,PL,-600.0,export,-63798.0
2024-01-09 02:00:00,LT,-700.0,export,-72037.0
2024-01-09 02:00:00,DE,-615.0,export,-60386.85
2024-01-09 03:00:00,NO1,-24.97,export,-2373.15
2024-01-09 03:00:00,NO3,-813.63,export,-44660.15
2024-01-09 03:00:00,NO4,600.0,import,9720.0
2024-01-09 03:00:00,FI,-1500.0,export,-124125.0
2024-01-09 03:00:00,DK1,-740.0,export,-72283.2
2024-01-09 03:00:00,DK2,-1557.7,export,-152358.64
2024-01-09 03:00:00,PL,-600.0,export,-63798.0
2024-01-09 03:00:00,LT,-700.0,export,-72037.0
2024-01-09 03:00:00,DE,-615.0,export,-60386.85
2024-01-09 04:00:00,NO1,209.01,import,19864.31
2024-01-09 04:00:00,NO3,-790.09,export,-43368.04
2024-01-09 04:00:00,NO4,600.0,import,9720.0
2024-01-09 04:00:00,FI,-1500.0,export,-124125.0
2024-01-09 04:00:00,DK1,-740.0,export,-72283.2
2024-01-09 04:00:00,DK2,-1512.2,export,-147908.28
2024-01-09 04:00:00,PL,-600.0,export,-63798.0
2024-01-09 04:00:00,LT,-700.0,export,-72037.0
2024-01-09 04:00:00,DE,-615.0,export,-60386.85
2024-01-09 05:00:00,NO1,1035.24,import,98389.21
2024-01-09 05:00:00,NO3,-949.43,export,-52114.21
2024-01-09 05:00:00,NO4,600.0,import,9720.0
2024-01-09 05:00:00,FI,-1500.0,export,-124125.0
2024-01-09 05:00:00,DK1,-740.0,export,-72283.2
2024-01-09 05:00:00,DK2,-1159.01,export,-113362.77
2024-01-09 05:00:00,PL,-600.0,export,-63798.0
2024-01-09 05:00:00,LT,-700.0,export,-72037.0
2024-01-09 05:00:00,DE,-615.0,export,-60386.85
2024-01-09 06:00:00,NO1,1723.6,import,163810.94
2024-01-09 06:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 06:00:00,NO4,600.0,import,9720.0
2024-01-09 06:00:00,FI,-1500.0,export,-124125.0
2024-01-09 06:00:00,DK1,-740.0,export,-72283.2
2024-01-09 06:00:00,DK2,-896.66,export,-87702.31
2024-01-09 06:00:00,PL,-600.0,export,-63798.0
2024-01-09 06:00:00,LT,-700.0,export,-72037.0
2024-01-09 06:00:00,DE,-615.0,export,-60386.85
2024-01-09 07:00:00,NO1,1757.85,import,167066.06
2024-01-09 07:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 07:00:00,NO4,600.0,import,9720.0
2024-01-09 07:00:00,FI,-1500.0,export,-124125.0
2024-01-09 07:00:00,DK1,-740.0,export,-72283.2
2024-01-09 07:00:00,DK2,-802.58,export,-78500.35
2024-01-09 07:00:00,PL,-600.0,export,-63798.0
2024-01-09 07:00:00,LT,-700.0,export,-72037.0
2024-01-09 07:00:00,DE,-615.0,export,-60386.85
2024-01-09 08:00:00,NO1,1718.9,import,163364.26
2024-01-09 08:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 08:00:00,NO4,600.0,import,9720.0
2024-01-09 08:00:00,FI,-1500.0,export,-124125.0
2024-01-09 08:00:00,DK1,-740.0,export,-72283.2
2024-01-09 08:00:00,DK2,-798.36,export,-78087.59
2024-01-09 08:00:00,PL,-600.0,export,-63798.0
2024-01-09 08:00:00,LT,-700.0,export,-72037.0
2024-01-09 08:00:00,DE,-615.0,export,-60386.85
2024-01-09 09:00:00,NO1,1657.07,import,157487.93
2024-01-09 09:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 09:00:00,NO4,600.0,import,9720.0
2024-01-09 09:00:00,FI,-1500.0,export,-124125.0
2024-01-09 09:00:00,DK1,-740.0,export,-72283.2
2024-01-09 09:00:00,DK2,-789.12,export,-77183.83
2024-01-09 09:00:00,PL,-600.0,export,-63798.0
2024-01-09 09:00:00,LT,-700.0,export,-72037.0
2024-01-09 09:00:00,DE,-615.0,export,-60386.85
2024-01-09 10:00:00,NO1,1510.45,import,143553.17
2024-01-09 10:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 10:00:00,NO4,600.0,import,9720.0
2024-01-09 10:00:00,FI,-1500.0,export,-124125.0
2024-01-09 10:00:00,DK1,-740.0,export,-72283.2
2024-01-09 10:00:00,DK2,-802.64,export,-78506.22
2024-01-09 10:00:00,PL,-600.0,export,-63798.0
2024-01-09 10:00:00,LT,-700.0,export,-72037.0
2024-01-09 10:00:00,DE,-615.0,export,-60386.85
2024-01-09 11:00:00,NO1,1435.99,import,136476.49
2024-01-09 11:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 11:00:00,NO4,600.0,import,9720.0
2024-01-09 11:00:00,FI,-1500.0,export,-124125.0
2024-01-09 11:00:00,DK1,-740.0,export,-72283.2
2024-01-09 11:00:00,DK2,-836.73,export,-81840.56
2024-01-09 11:00:00,PL,-600.0,export,-63798.0
2024-01-09 11:00:00,LT,-700.0,export,-72037.0
2024-01-09 11:00:00,DE,-615.0,export,-60386.85
2024-01-09 12:00:00,NO1,1275.66,import,121238.73
2024-01-09 12:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 12:00:00,NO4,600.0,import,9720.0
2024-01-09 12:00:00,FI,-1500.0,export,-124125.0
2024-01-09 12:00:00,DK1,-740.0,export,-72283.2
2024-01-09 12:00:00,DK2,-800.29,export,-78276.36
2024-01-09 12:00:00,PL,-600.0,export,-63798.0
2024-01-09 12:00:00,LT,-700.0,export,-72037.0
2024-01-09 12:00:00,DE,-615.0,export,-60386.85
2024-01-09 13:00:00,NO1,1180.76,import,112219.43
2024-01-09 13:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 13:00:00,NO4,600.0,import,9720.0
2024-01-09 13:00:00,FI,-1500.0,export,-124125.0
2024-01-09 13:00:00,DK1,-740.0,export,-72283.2
2024-01-09 13:00:00,DK2,-762.25,export,-74555.67
2024-01-09 13:00:00,PL,-600.0,export,-63798.0
2024-01-09 13:00:00,LT,-700.0,export,-72037.0
2024-01-09 13:00:00,DE,-615.0,export,-60386.85
2024-01-09 14:00:00,NO1,1336.76,import,127045.67
2024-01-09 14:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 14:00:00,NO4,568.5,import,9209.7
2024-01-09 14:00:00,FI,-1500.0,export,-124125.0
2024-01-09 14:00:00,DK1,-740.0,export,-72283.2
2024-01-09 14:00:00,DK2,-791.65,export,-77431.29
2024-01-09 14:00:00,PL,-600.0,export,-63798.0
2024-01-09 14:00:00,LT,-700.0,export,-72037.0
2024-01-09 14:00:00,DE,-615.0,export,-60386.85
2024-01-09 15:00:00,NO1,1330.98,import,126496.34
2024-01-09 15:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 15:00:00,NO4,600.0,import,9720.0
2024-01-09 15:00:00,FI,-1500.0,export,-124125.0
2024-01-09 15:00:00,DK1,-740.0,export,-72283.2
2024-01-09 15:00:00,DK2,-763.57,export,-74684.78
2024-01-09 15:00:00,PL,-600.0,export,-63798.0
2024-01-09 15:00:00,LT,-700.0,export,-72037.0
2024-01-09 15:00:00,DE,-615.0,export,-60386.85
2024-01-09 16:00:00,NO1,1456.69,import,138443.82
2024-01-09 16:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 16:00:00,NO4,600.0,import,9720.0
2024-01-09 16:00:00,FI,-1500.0,export,-124125.0
2024-01-09 16:00:00,DK1,-740.0,export,-72283.2
2024-01-09 16:00:00,DK2,-754.08,export,-73756.56
2024-01-09 16:00:00,PL,-600.0,export,-63798.0
2024-01-09 16:00:00,LT,-700.0,export,-72037.0
2024-01-09 16:00:00,DE,-615.0,export,-60386.85
2024-01-09 17:00:00,NO1,1246.83,import,118498.72
2024-01-09 17:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 17:00:00,NO4,565.5,import,9161.1
2024-01-09 17:00:00,FI,-1500.0,export,-124125.0
2024-01-09 17:00:00,DK1,-740.0,export,-72283.2
2024-01-09 17:00:00,DK2,-794.28,export,-77688.53
2024-01-09 17:00:00,PL,-600.0,export,-63798.0
2024-01-09 17:00:00,LT,-700.0,export,-72037.0
2024-01-09 17:00:00,DE,-615.0,export,-60386.85
2024-01-09 18:00:00,NO1,755.99,import,71849.29
2024-01-09 18:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 18:00:00,NO4,557.37,import,9029.39
2024-01-09 18:00:00,FI,-1500.0,export,-124125.0
2024-01-09 18:00:00,DK1,-740.0,export,-72283.2
2024-01-09 18:00:00,DK2,-894.05,export,-87447.03
2024-01-09 18:00:00,PL,-600.0,export,-63798.0
2024-01-09 18:00:00,LT,-700.0,export,-72037.0
2024-01-09 18:00:00,DE,-615.0,export,-60386.85
2024-01-09 19:00:00,NO1,274.63,import,26100.84
2024-01-09 19:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 19:00:00,NO4,497.3,import,8056.26
2024-01-09 19:00:00,FI,-1500.0,export,-124125.0
2024-01-09 19:00:00,DK1,-740.0,export,-72283.2
2024-01-09 19:00:00,DK2,-1047.92,export,-102497.06
2024-01-09 19:00:00,PL,-600.0,export,-63798.0
2024-01-09 19:00:00,LT,-700.0,export,-72037.0
2024-01-09 19:00:00,DE,-615.0,export,-60386.85
2024-01-09 20:00:00,NO1,-65.94,export,-6266.94
2024-01-09 20:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 20:00:00,NO4,600.0,import,9720.0
2024-01-09 20:00:00,FI,-1500.0,export,-124125.0
2024-01-09 20:00:00,DK1,-740.0,export,-72283.2
2024-01-09 20:00:00,DK2,-1178.11,export,-115230.94
2024-01-09 20:00:00,PL,-600.0,export,-63798.0
2024-01-09 20:00:00,LT,-700.0,export,-72037.0
2024-01-09 20:00:00,DE,-615.0,export,-60386.85
2024-01-09 21:00:00,NO1,-439.63,export,-41782.44
2024-01-09 21:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 21:00:00,NO4,600.0,import,9720.0
2024-01-09 21:00:00,FI,-1500.0,export,-124125.0
2024-01-09 21:00:00,DK1,-740.0,export,-72283.2
2024-01-09 21:00:00,DK2,-1323.3,export,-129431.97
2024-01-09 21:00:00,PL,-600.0,export,-63798.0
2024-01-09 21:00:00,LT,-700.0,export,-72037.0
2024-01-09 21:00:00,DE,-615.0,export,-60386.85
2024-01-09 22:00:00,NO1,-713.06,export,-67769.22
2024-01-09 22:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 22:00:00,NO4,600.0,import,9720.0
2024-01-09 22:00:00,FI,-1500.0,export,-124125.0
2024-01-09 22:00:00,DK1,-740.0,export,-72283.2
2024-01-09 22:00:00,DK2,-1485.69,export,-145315.34
2024-01-09 22:00:00,PL,-600.0,export,-63798.0
2024-01-09 22:00:00,LT,-700.0,export,-72037.0
2024-01-09 22:00:00,DE,-615.0,export,-60386.85
2024-01-09 23:00:00,NO1,-720.13,export,-68441.16
2024-01-09 23:00:00,NO3,-1000.0,export,-54890.0
2024-01-09 23:00:00,NO4,600.0,import,9720.0
2024-01-09 23:00:00,FI,-1500.0,export,-124125.0
2024-01-09 23:00:00,DK1,-740.0,export,-72283.2
2024-01-09 23:00:00,DK2,-1567.51,export,-153318.15
2024-01-09 23:00:00,PL,-600.0,export,-63798.0
2024-01-09 23:00:00,LT,-700.0,export,-72037.0
2024-01-09 23:00:00,DE,-615.0,export,-60386.85
2024-01-10 00:00:00,NO1,-868.75,export,-82566.0
2024-01-10 00:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 00:00:00,NO4,600.0,import,9720.0
2024-01-10 00:00:00,FI,-1500.0,export,-124125.0
2024-01-10 00:00:00,DK1,-740.0,export,-72283.2
2024-01-10 00:00:00,DK2,-1582.19,export,-154754.0
2024-01-10 00:00:00,PL,-600.0,export,-63798.0
2024-01-10 00:00:00,LT,-700.0,export,-72037.0
2024-01-10 00:00:00,DE,-615.0,export,-60386.85
2024-01-10 01:00:00,NO1,-814.28,export,-77389.17
2024-01-10 01:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 01:00:00,NO4,600.0,import,9720.0
2024-01-10 01:00:00,FI,-1500.0,export,-124125.0
2024-01-10 01:00:00,DK1,-740.0,export,-72283.2
2024-01-10 01:00:00,DK2,-1650.79,export,-161463.77
2024-01-10 01:00:00,PL,-600.0,export,-63798.0
2024-01-10 01:00:00,LT,-700.0,export,-72037.0
2024-01-10 01:00:00,DE,-615.0,export,-60386.85
2024-01-10 02:00:00,NO1,-807.83,export,-76776.16
2024-01-10 02:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 02:00:00,NO4,600.0,import,9720.0
2024-01-10 02:00:00,FI,-1500.0,export,-124125.0
2024-01-10 02:00:00,DK1,-740.0,export,-72283.2
2024-01-10 02:00:00,DK2,-1650.94,export,-161478.44
2024-01-10 02:00:00,PL,-600.0,export,-63798.0
2024-01-10 02:00:00,LT,-700.0,export,-72037.0
2024-01-10 02:00:00,DE,-615.0,export,-60386.85
2024-01-10 03:00:00,NO1,-625.62,export,-59458.92
2024-01-10 03:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 03:00:00,NO4,599.91,import,9718.54
2024-01-10 03:00:00,FI,-1500.0,export,-124125.0
2024-01-10 03:00:00,DK1,-740.0,export,-72283.2
2024-01-10 03:00:00,DK2,-1582.84,export,-154817.58
2024-01-10 03:00:00,PL,-600.0,export,-63798.0
2024-01-10 03:00:00,LT,-700.0,export,-72037.0
2024-01-10 03:00:00,DE,-615.0,export,-60386.85
2024-01-10 04:00:00,NO1,-429.24,export,-40794.97
2024-01-10 04:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 04:00:00,NO4,600.0,import,9720.0
2024-01-10 04:00:00,FI,-1500.0,export,-124125.0
2024-01-10 04:00:00,DK1,-740.0,export,-72283.2
2024-01-10 04:00:00,DK2,-1425.72,export,-139449.67
2024-01-10 04:00:00,PL,-600.0,export,-63798.0
2024-01-10 04:00:00,LT,-700.0,export,-72037.0
2024-01-10 04:00:00,DE,-615.0,export,-60386.85
2024-01-10 05:00:00,NO1,677.59,import,64398.15
2024-01-10 05:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 05:00:00,NO4,600.0,import,9720.0
2024-01-10 05:00:00,FI,-1500.0,export,-124125.0
2024-01-10 05:00:00,DK1,-740.0,export,-72283.2
2024-01-10 05:00:00,DK2,-1025.25,export,-100279.7
2024-01-10 05:00:00,PL,-600.0,export,-63798.0
2024-01-10 05:00:00,LT,-700.0,export,-72037.0
2024-01-10 05:00:00,DE,-615.0,export,-60386.85
2024-01-10 06:00:00,NO1,1382.68,import,131409.91
2024-01-10 06:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 06:00:00,NO4,600.0,import,9720.0
2024-01-10 06:00:00,FI,-1500.0,export,-124125.0
2024-01-10 06:00:00,DK1,-740.0,export,-72283.2
2024-01-10 06:00:00,DK2,-613.95,export,-60050.45
2024-01-10 06:00:00,PL,-600.0,export,-63798.0
2024-01-10 06:00:00,LT,-700.0,export,-72037.0
2024-01-10 06:00:00,DE,-615.0,export,-60386.85
2024-01-10 07:00:00,NO1,1462.59,import,139004.55
2024-01-10 07:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 07:00:00,NO4,600.0,import,9720.0
2024-01-10 07:00:00,FI,-1500.0,export,-124125.0
2024-01-10 07:00:00,DK1,-740.0,export,-72283.2
2024-01-10 07:00:00,DK2,-516.22,export,-50491.48
2024-01-10 07:00:00,PL,-600.0,export,-63798.0
2024-01-10 07:00:00,LT,-700.0,export,-72037.0
2024-01-10 07:00:00,DE,-615.0,export,-60386.85
2024-01-10 08:00:00,NO1,1393.68,import,132455.35
2024-01-10 08:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 08:00:00,NO4,600.0,import,9720.0
2024-01-10 08:00:00,FI,-1500.0,export,-124125.0
2024-01-10 08:00:00,DK1,-740.0,export,-72283.2
2024-01-10 08:00:00,DK2,-529.59,export,-51799.2
2024-01-10 08:00:00,PL,-600.0,export,-63798.0
2024-01-10 08:00:00,LT,-700.0,export,-72037.0
2024-01-10 08:00:00,DE,-615.0,export,-60386.85
2024-01-10 09:00:00,NO1,1256.43,import,119411.11
2024-01-10 09:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 09:00:00,NO4,600.0,import,9720.0
2024-01-10 09:00:00,FI,-1500.0,export,-124125.0
2024-01-10 09:00:00,DK1,-740.0,export,-72283.2
2024-01-10 09:00:00,DK2,-540.97,export,-52912.28
2024-01-10 09:00:00,PL,-600.0,export,-63798.0
2024-01-10 09:00:00,LT,-700.0,export,-72037.0
2024-01-10 09:00:00,DE,-615.0,export,-60386.85
2024-01-10 10:00:00,NO1,1101.6,import,104696.06
2024-01-10 10:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 10:00:00,NO4,600.0,import,9720.0
2024-01-10 10:00:00,FI,-1500.0,export,-124125.0
2024-01-10 10:00:00,DK1,-740.0,export,-72283.2
2024-01-10 10:00:00,DK2,-643.18,export,-62909.44
2024-01-10 10:00:00,PL,-600.0,export,-63798.0
2024-01-10 10:00:00,LT,-700.0,export,-72037.0
2024-01-10 10:00:00,DE,-615.0,export,-60386.85
2024-01-10 11:00:00,NO1,929.2,import,88311.17
2024-01-10 11:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 11:00:00,NO4,600.0,import,9720.0
2024-01-10 11:00:00,FI,-1500.0,export,-124125.0
2024-01-10 11:00:00,DK1,-740.0,export,-72283.2
2024-01-10 11:00:00,DK2,-677.8,export,-66295.62
2024-01-10 11:00:00,PL,-600.0,export,-63798.0
2024-01-10 11:00:00,LT,-700.0,export,-72037.0
2024-01-10 11:00:00,DE,-615.0,export,-60386.85
2024-01-10 12:00:00,NO1,579.15,import,55042.42
2024-01-10 12:00:00,NO3,-1000.0,export,-54890.0
2024-01-10 12:00:00,NO4,600.0,import,9720.0
2024-01-10 12:00:00,FI,-1500.0,export,-124125.0
2024-01-10 12:00:00,DK1,-740.0,export,-72283.2
2024-01-10 12:00:00,DK2,-751.98,export,-73551.16
2024-01-10 12:00:00,PL,-600.0,export,-63798.0
2024-01-10 12:00:00,LT,-700.0,export,-72037.0
2024-01-10 12:00:00,DE,-615.0,export,-60386.85
2024-01-10 13:00:00,NO1,515.4,import,48983.62
2024-01-10 13:00:00,NO3,-909.57,export,-49926.3
2024-01-10 13:00:00,NO4,600.0,import,9720.0
2024-01-10 13:00:00,FI,-1500.0,export,-124125.0
2024-01-10 13:00:00,DK1,-740.0,export,-72283.2
2024-01-10 13:00:00,DK2,-880.7,export,-86141.27
2024-01-10 13:00:00,PL,-600.0,export,-63798.0
2024-01-10 13:00:00,LT,-700.0,export,-72037.0
2024-01-10 13:00:00,DE,-615.0,export,-60386.85
2024-01-10 14:00:00,NO1,653.95,import,62151.41
2024-01-10 14:00:00,NO3,-963.56,export,-52889.81
2024-01-10 14:00:00,NO4,600.0,import,9720.0
