timestep,plant,generation_mw
2024-07-15 19:00:00,SE4_gasturbine,0.0
2024-07-15 19:00:00,SE4_condensing,0.0
2024-07-15 19:00:00,SE4_solar,0.95
2024-07-15 20:00:00,SE1_hydro,2259.9
2024-07-15 20:00:00,SE1_wind,100.78
2024-07-15 20:00:00,SE1_chp_district,0.0
2024-07-15 20:00:00,SE1_chp_industry,0.0
2024-07-15 20:00:00,SE1_gasturbine,0.0
2024-07-15 20:00:00,SE1_solar,0.0
2024-07-15 20:00:00,SE2_hydro,3890.12
2024-07-15 20:00:00,SE2_wind,720.11
2024-07-15 20:00:00,SE2_chp_district,0.0
2024-07-15 20:00:00,SE2_chp_industry,0.0
2024-07-15 20:00:00,SE2_gasturbine,0.0
2024-07-15 20:00:00,SE2_solar,0.01
2024-07-15 20:00:00,SE3_hydro,1316.85
2024-07-15 20:00:00,SE3_nuclear,4717.0
2024-07-15 20:00:00,SE3_wind,498.09
2024-07-15 20:00:00,SE3_chp_district,0.0
2024-07-15 20:00:00,SE3_chp_industry,0.0
2024-07-15 20:00:00,SE3_gasturbine,0.0
2024-07-15 20:00:00,SE3_solar,0.35
2024-07-15 20:00:00,SE4_hydro,209.36
2024-07-15 20:00:00,SE4_wind,245.37
2024-07-15 20:00:00,SE4_chp_district,0.0
